"annotation_id","annotator","created_at","id","label","lead_time","postproc_data","updated_at"
79,"1","2025-04-13T17:26:14.494032Z",78,"[{""start"":0,""end"":5,""text"":""23.03"",""labels"":[""data""]},{""start"":6,""end"":25,""text"":""внесение гербицидов"",""labels"":[""operation""]},{""start"":29,""end"":37,""text"":""оз.рапсу"",""labels"":[""plant""]},{""start"":62,""end"":64,""text"":""71"",""labels"":[""perDay""]},{""start"":91,""end"":94,""text"":""545"",""labels"":[""perOperation""]},{""start"":95,""end"":107,""text"":""отделение 11"",""labels"":[""department""]}]",23.982,"23.03 внесение гербицидов по оз.рапсу пу""юг""- площадь за день 71 площадь с начала операции 545
отделение 11-площадь за день 71 площадь с начала операции 245","2025-04-13T17:26:14.494050Z"
80,"1","2025-04-13T17:29:02.873112Z",79,"[{""start"":0,""end"":11,""text"":""выравн зяби"",""labels"":[""operation""]},{""start"":16,""end"":19,""text"":""сою"",""labels"":[""plant""]},{""start"":41,""end"":43,""text"":""18"",""labels"":[""perDay""]},{""start"":70,""end"":74,""text"":""1515"",""labels"":[""perOperation""]},{""start"":75,""end"":87,""text"":""отделение 11"",""labels"":[""department""]},{""start"":137,""end"":158,""text"":""предпосевная культура"",""labels"":[""operation""]},{""start"":163,""end"":178,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":184,""end"":187,""text"":""175"",""labels"":[""perDay""]},{""start"":189,""end"":193,""text"":""2881"",""labels"":[""perOperation""]},{""start"":194,""end"":206,""text"":""отделение 11"",""labels"":[""department""]},{""start"":256,""end"":268,""text"":""отделение 17"",""labels"":[""department""]},{""start"":397,""end"":409,""text"":""отделение 11"",""labels"":[""department""]},{""start"":460,""end"":472,""text"":""отделение 12"",""labels"":[""department""]},{""start"":522,""end"":534,""text"":""отделение 17"",""labels"":[""department""]},{""start"":617,""end"":629,""text"":""отделение 16"",""labels"":[""department""]},{""start"":319,""end"":324,""text"":""посев"",""labels"":[""operation""]},{""start"":325,""end"":340,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":362,""end"":365,""text"":""333"",""labels"":[""perDay""]},{""start"":392,""end"":396,""text"":""2711"",""labels"":[""perOperation""]},{""start"":585,""end"":606,""text"":""предпосевная культура"",""labels"":[""operation""]},{""start"":611,""end"":616,""text"":""подсо"",""labels"":[""plant""]}]",163.483,"выравн зяби под сою
попу площадь за день 18 площадь с начала операции 1515
отделение 11 площадь за день 18 площадь с начала операции 746
предпосевная культура под сахарная свекла
попу 175//2881
отделение 11 площадь за день 45 площадь с начала операции 734
отделение 17 площадь за день 130 площадь с начала операции 881
посев сахарная свекла
попу площадь за день 333 площадь с начала операции 2711
отделение 11 площадь за день 113 площадь с начала операции 615
отделение 12 площадь за день 91 площадь с начала операции 795
отделение 17 площадь за день 129 площадь с начала операции 832
предпосевная культура под подсо
отделение 16 площадь за день 90 площадь с начала операции 90","2025-04-13T17:29:02.873126Z"
81,"1","2025-04-13T17:29:39.074092Z",80,"[{""start"":29,""end"":37,""text"":""оз.рапсу"",""labels"":[""plant""]},{""start"":62,""end"":65,""text"":""445"",""labels"":[""perDay""]},{""start"":92,""end"":95,""text"":""990"",""labels"":[""perOperation""]},{""start"":96,""end"":108,""text"":""отделение 11"",""labels"":[""department""]},{""start"":159,""end"":171,""text"":""отделение 12"",""labels"":[""department""]},{""start"":222,""end"":234,""text"":""отделение 16"",""labels"":[""department""]},{""start"":284,""end"":296,""text"":""отделение 17"",""labels"":[""department""]},{""start"":0,""end"":5,""text"":""24.03"",""labels"":[""data""]},{""start"":6,""end"":25,""text"":""внесение гербицидов"",""labels"":[""operation""]}]",46.038,"24.03 внесение гербицидов по оз.рапсу пу""юг""- площадь за день 445 площадь с начала операции 990
отделение 11-площадь за день 138 площадь с начала операции 383
отделение 12-площадь за день 110 площадь с начала операции 260
отделение 16-площадь за день 97 площадь с начала операции 247
отделение 17-площадь за день 100 площадь с начала операции 100","2025-04-13T17:30:00.455226Z"
82,"1","2025-04-13T17:37:42.279688Z",82,"[{""start"":0,""end"":6,""text"":""пахота"",""labels"":[""operation""]},{""start"":11,""end"":26,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":49,""end"":51,""text"":""77"",""labels"":[""perDay""]},{""start"":78,""end"":81,""text"":""518"",""labels"":[""perOperation""]},{""start"":82,""end"":94,""text"":""отделение 12"",""labels"":[""department""]},{""start"":144,""end"":156,""text"":""отделение 16"",""labels"":[""department""]},{""start"":206,""end"":218,""text"":""отделение 17"",""labels"":[""department""]},{""start"":268,""end"":278,""text"":""чизлование"",""labels"":[""operation""]},{""start"":283,""end"":296,""text"":""озимая ячмень"",""labels"":[""plant""]},{""start"":320,""end"":322,""text"":""22"",""labels"":[""perDay""]},{""start"":349,""end"":352,""text"":""640"",""labels"":[""perOperation""]},{""start"":353,""end"":365,""text"":""отделение 11"",""labels"":[""department""]},{""start"":416,""end"":426,""text"":""чизлование"",""labels"":[""operation""]},{""start"":431,""end"":437,""text"":""озимая"",""labels"":[""plant""]},{""start"":447,""end"":459,""text"":""отделение 11"",""labels"":[""department""]},{""start"":509,""end"":519,""text"":""дискование"",""labels"":[""operation""]},{""start"":520,""end"":534,""text"":""озимая пшеницы"",""labels"":[""plant""]},{""start"":557,""end"":559,""text"":""28"",""labels"":[""perDay""]},{""start"":586,""end"":590,""text"":""8872"",""labels"":[""perOperation""]},{""start"":591,""end"":603,""text"":""отделение 17"",""labels"":[""department""]},{""start"":655,""end"":672,""text"":""второе дискование"",""labels"":[""operation""]},{""start"":677,""end"":692,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":715,""end"":718,""text"":""189"",""labels"":[""perDay""]},{""start"":745,""end"":749,""text"":""1763"",""labels"":[""perOperation""]},{""start"":750,""end"":762,""text"":""отделение 11"",""labels"":[""department""]},{""start"":812,""end"":824,""text"":""отделение 12"",""labels"":[""department""]},{""start"":875,""end"":887,""text"":""отделение 17"",""labels"":[""department""]},{""start"":937,""end"":947,""text"":""дискование"",""labels"":[""operation""]},{""start"":948,""end"":964,""text"":""кукурузный силос"",""labels"":[""plant""]},{""start"":1081,""end"":1085,""text"":""прик"",""labels"":[""operation""]},{""start"":1090,""end"":1103,""text"":""озимая ячмень"",""labels"":[""plant""]},{""start"":1126,""end"":1128,""text"":""40"",""labels"":[""perDay""]},{""start"":1155,""end"":1158,""text"":""498"",""labels"":[""perOperation""]},{""start"":1159,""end"":1171,""text"":""отделение 11"",""labels"":[""department""]},{""start"":1222,""end"":1228,""text"":""уборка"",""labels"":[""operation""]},{""start"":1229,""end"":1243,""text"":""сои (семенной)"",""labels"":[""plant""]},{""start"":1273,""end"":1275,""text"":""65"",""labels"":[""perDay""]},{""start"":1302,""end"":1304,""text"":""65"",""labels"":[""perOperation""]},{""start"":1244,""end"":1256,""text"":""отделение 11"",""labels"":[""department""]}]",406.58500000000004,"пахота под сахарная свекла
по пу площадь за день 77 площадь с начала операции 518
отделение 12 площадь за день 46 площадь с начала операции 298
отделение 16 площадь за день 21 площадь с начала операции 143
отделение 17 площадь за день 10 площадь с начала операции 17

чизлование под озимая ячмень 
по пу площадь за день 22 площадь с начала операции 640
отделение 11 площадь за день 22 площадь с начала операции 242

чизлование под озимая зел корм
отделение 11 площадь за день 40 площадь с начала операции 40

дискование озимая пшеницы
по пу площадь за день 28 площадь с начала операции 8872
отделение 17 площадь за день 28 площадь с начала операции 2097

второе дискование под сахарная свекла
по пу площадь за день 189 площадь с начала операции 1763
отделение 11 площадь за день 60 площадь с начала операции 209
отделение 12 площадь за день 122 площадь с начала операции 540
отделение 17 площадь за день 7 площадь с начала операции 172

дискование кукурузный силос
по пу площадь за день 6 площадь с начала операции 904
отделение 11 площадь за день 6 площадь с начала операции 229

прик под озимая ячмень
по пу площадь за день 40 площадь с начала операции 498
отделение 11 площадь за день 40 площадь с начала операции 100

уборка сои (семенной)
отделение 11 площадь за день 65 площадь с начала операции 65
валовый 58720
урожайность 9","2025-04-13T17:37:53.693700Z"
83,"1","2025-04-13T17:41:39.457376Z",83,"[{""start"":0,""end"":6,""text"":""пахота"",""labels"":[""operation""]},{""start"":11,""end"":26,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":267,""end"":273,""text"":""пахота"",""labels"":[""operation""]},{""start"":413,""end"":423,""text"":""чизлование"",""labels"":[""operation""]},{""start"":560,""end"":576,""text"":""второе дисковани"",""labels"":[""operation""]},{""start"":717,""end"":734,""text"":""второе дискование"",""labels"":[""operation""]},{""start"":871,""end"":881,""text"":""дискование"",""labels"":[""operation""]},{""start"":1079,""end"":1090,""text"":""выкашивание"",""labels"":[""operation""]},{""start"":1091,""end"":1106,""text"":""отцовские травы"",""labels"":[""plant""]},{""start"":882,""end"":898,""text"":""кукурузный силос"",""labels"":[""plant""]},{""start"":739,""end"":752,""text"":""озимая ячмень"",""labels"":[""plant""]},{""start"":582,""end"":597,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":428,""end"":441,""text"":""озимая ячмень"",""labels"":[""plant""]},{""start"":278,""end"":295,""text"":""многолетние травы"",""labels"":[""plant""]},{""start"":82,""end"":94,""text"":""отделение 11"",""labels"":[""department""]},{""start"":143,""end"":155,""text"":""отделение 12"",""labels"":[""department""]},{""start"":205,""end"":217,""text"":""отделение 16"",""labels"":[""department""]},{""start"":49,""end"":51,""text"":""88"",""labels"":[""perDay""]},{""start"":78,""end"":81,""text"":""329"",""labels"":[""perOperation""]},{""start"":318,""end"":320,""text"":""10"",""labels"":[""perDay""]},{""start"":347,""end"":350,""text"":""438"",""labels"":[""perOperation""]},{""start"":351,""end"":363,""text"":""отделение 17"",""labels"":[""department""]},{""start"":464,""end"":466,""text"":""71"",""labels"":[""perDay""]},{""start"":493,""end"":496,""text"":""528"",""labels"":[""perOperation""]},{""start"":497,""end"":509,""text"":""отделение 11"",""labels"":[""department""]},{""start"":654,""end"":666,""text"":""отделение 12"",""labels"":[""department""]},{""start"":808,""end"":820,""text"":""отделение 17"",""labels"":[""department""]},{""start"":954,""end"":966,""text"":""отделение 11"",""labels"":[""department""]},{""start"":1016,""end"":1028,""text"":""отделение 12"",""labels"":[""department""]},{""start"":1138,""end"":1150,""text"":""отделение 12"",""labels"":[""department""]},{""start"":620,""end"":622,""text"":""80"",""labels"":[""perDay""]},{""start"":649,""end"":653,""text"":""1263"",""labels"":[""perOperation""]},{""start"":775,""end"":777,""text"":""97"",""labels"":[""perDay""]},{""start"":804,""end"":807,""text"":""819"",""labels"":[""perOperation""]},{""start"":921,""end"":923,""text"":""43"",""labels"":[""perDay""]},{""start"":950,""end"":953,""text"":""650"",""labels"":[""perOperation""]},{""start"":1200,""end"":1206,""text"":""уборка"",""labels"":[""operation""]},{""start"":1207,""end"":1222,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":1223,""end"":1235,""text"":""отделение 12"",""labels"":[""department""]},{""start"":1252,""end"":1254,""text"":""16"",""labels"":[""perDay""]},{""start"":1281,""end"":1283,""text"":""16"",""labels"":[""perOperation""]}]",168.776,"пахота под сахарная свекла
по пу площадь за день 88 площадь с начала операции 329
отделение 11 площадь за день 23 площадь с начала операции 60
отделение 12 площадь за день 34 площадь с начала операции 204
отделение 16 площадь за день 31 площадь с начала операции 65

пахота под многолетние травы
по пу площадь за день 10 площадь с начала операции 438
отделение 17 площадь за день 10 площадь с начала операции 80

чизлование под озимая ячмень
по пу площадь за день 71 площадь с начала операции 528
отделение 11 площадь за день 71 площадь с начала операции 130

второе дискование под сахарная свекла
по пу площадь за день 80 площадь с начала операции 1263
отделение 12 площадь за день 80 площадь с начала операции 314

второе дискование под озимая ячмень
по пу площадь за день 97 площадь с начала операции 819
отделение 17 площадь за день 97 площадь с начала операции 179

дискование кукурузный силос
по пу площадь за день 43 площадь с начала операции 650
отделение 11 площадь за день 33 площадь с начала операции 133
отделение 12 площадь за день 10 площадь с начала операции 148

выкашивание отцовские травы формирование подготовка грунта
отделение 12 площадь за день 10 площадь с начала операции 22

уборка сахарная свекла
отделение 12 площадь за день 16 площадь с начала операции 16
валовый 473920
урожайность 296,2
диг - 19,19
озимая - 5,33","2025-04-13T17:41:39.457397Z"
84,"1","2025-04-13T17:43:24.385952Z",84,"[{""start"":0,""end"":6,""text"":""восход"",""labels"":[""department""]},{""start"":7,""end"":12,""text"":""посев"",""labels"":[""operation""]},{""start"":13,""end"":16,""text"":""кук"",""labels"":[""plant""]},{""start"":33,""end"":35,""text"":""24"",""labels"":[""perDay""]},{""start"":62,""end"":67,""text"":""252га"",""labels"":[""perOperation""]},{""start"":72,""end"":93,""text"":""предпосевная культура"",""labels"":[""operation""]},{""start"":98,""end"":101,""text"":""кук"",""labels"":[""plant""]},{""start"":118,""end"":120,""text"":""94"",""labels"":[""perDay""]},{""start"":147,""end"":150,""text"":""490"",""labels"":[""perOperation""]},{""start"":221,""end"":230,""text"":""подкормка"",""labels"":[""operation""]},{""start"":231,""end"":242,""text"":""озимая рапс"",""labels"":[""plant""]},{""start"":244,""end"":249,""text"":""152га"",""labels"":[""perDay""]},{""start"":321,""end"":324,""text"":""524"",""labels"":[""perOperation""]}]",98.537,"восход
посев кук-площадь за день 24 площадь с начала операции 252га
24%
предпосевная культура
под кук-площадь за день 94 площадь с начала операции 490га46%
сзроз пш-площадь за день 103 площадь с начала операции 557га
25%
подкормка озимая рапс-
152га , 100%, подкормка овса-97га, 50%
довсходовое боронование подсолнечника-524
га, 100%.","2025-04-13T17:43:24.385966Z"
85,"1","2025-04-13T17:44:05.073917Z",85,"[{""start"":0,""end"":3,""text"":""тск"",""labels"":[""department""]},{""start"":4,""end"":21,""text"":""выравнивание зяби"",""labels"":[""operation""]},{""start"":26,""end"":29,""text"":""сою"",""labels"":[""plant""]},{""start"":30,""end"":32,""text"":""25"",""labels"":[""perDay""]},{""start"":51,""end"":54,""text"":""765"",""labels"":[""perOperation""]},{""start"":81,""end"":98,""text"":""выравнивание зяби"",""labels"":[""operation""]},{""start"":103,""end"":111,""text"":""кукурузу"",""labels"":[""plant""]},{""start"":112,""end"":117,""text"":""131га"",""labels"":[""perDay""]},{""start"":131,""end"":135,""text"":""4486"",""labels"":[""perOperation""]}]",38.97,"тск
выравнивание зяби под сою 25 га/ с нарастающим 765 га ( 13%) остаток 5332 га
выравнивание зяби под кукурузу 131га (3%) остаток 4486 га
осадки 1мм","2025-04-13T17:44:05.073937Z"
86,"1","2025-04-13T17:44:35.560804Z",86,"[{""start"":0,""end"":5,""text"":""20.11"",""labels"":[""data""]},{""start"":6,""end"":9,""text"":""мир"",""labels"":[""department""]},{""start"":10,""end"":21,""text"":""пахота зяби"",""labels"":[""operation""]},{""start"":26,""end"":29,""text"":""сою"",""labels"":[""plant""]},{""start"":30,""end"":33,""text"":""100"",""labels"":[""perDay""]},{""start"":43,""end"":47,""text"":""1109"",""labels"":[""perOperation""]},{""start"":103,""end"":120,""text"":""выравнивание зяби"",""labels"":[""operation""]},{""start"":125,""end"":137,""text"":""подсолнечник"",""labels"":[""plant""]},{""start"":138,""end"":140,""text"":""47"",""labels"":[""perDay""]},{""start"":150,""end"":153,""text"":""141"",""labels"":[""perOperation""]}]",29.225,"20.11 мир
пахота зяби под сою 100 га день, 1109 га от начала, 97%, 30 га остаток.
работало 4 агрегата.
выравнивание зяби под подсолнечник 47 га день, 141 га от начала, 29 %, остаток 565 га. работал 1 агрегат

осадки:
бригада 1 воронежская - 6 мм","2025-04-13T17:44:35.560820Z"
87,"1","2025-04-13T17:51:32.355889Z",87,"[{""start"":17,""end"":25,""text"":""26.03.25"",""labels"":[""data""]},{""start"":26,""end"":37,""text"":""2 подкормка"",""labels"":[""operation""]},{""start"":38,""end"":52,""text"":""озимой пшеницы"",""labels"":[""plant""]},{""start"":71,""end"":74,""text"":""862"",""labels"":[""perDay""]},{""start"":101,""end"":105,""text"":""5519"",""labels"":[""perOperation""]},{""start"":106,""end"":130,""text"":""предпосевная культивация"",""labels"":[""operation""]},{""start"":135,""end"":145,""text"":""сах.свеклу"",""labels"":[""plant""]},{""start"":164,""end"":167,""text"":""274"",""labels"":[""perDay""]},{""start"":194,""end"":197,""text"":""896"",""labels"":[""perDay""]},{""start"":198,""end"":203,""text"":""посев"",""labels"":[""operation""]},{""start"":204,""end"":214,""text"":""сах.свеклы"",""labels"":[""plant""]},{""start"":233,""end"":236,""text"":""276"",""labels"":[""perDay""]},{""start"":263,""end"":266,""text"":""666"",""labels"":[""perOperation""]},{""start"":294,""end"":311,""text"":""выравнивание зяби"",""labels"":[""operation""]},{""start"":316,""end"":324,""text"":""кукурузу"",""labels"":[""plant""]},{""start"":343,""end"":346,""text"":""295"",""labels"":[""perDay""]},{""start"":373,""end"":377,""text"":""2348"",""labels"":[""perOperation""]},{""start"":0,""end"":16,""text"":""ао кропоткинское"",""labels"":[""department""]}]",405.932,"ао кропоткинское
26.03.25
2 подкормка озимой пшеницы - площадь за день 862 площадь с начала операции 5519
предпосевная культивация под сах.свеклу - площадь за день 274 площадь с начала операции 896
посев сах.свеклы - площадь за день 276 площадь с начала операции 666 (31%) 7ед.
осталось 1475га
выравнивание зяби под кукурузу - площадь за день 295 площадь с начала операции 2348","2025-04-13T18:14:59.888989Z"
88,"1","2025-04-13T17:54:21.898457Z",88,"[{""start"":0,""end"":6,""text"":""восход"",""labels"":[""department""]},{""start"":7,""end"":12,""text"":""посев"",""labels"":[""operation""]},{""start"":13,""end"":26,""text"":""подсолнечника"",""labels"":[""plant""]},{""start"":32,""end"":35,""text"":""149"",""labels"":[""perDay""]},{""start"":44,""end"":47,""text"":""351"",""labels"":[""perOperation""]},{""start"":54,""end"":65,""text"":""химпрополка"",""labels"":[""operation""]},{""start"":66,""end"":71,""text"":""рапса"",""labels"":[""plant""]},{""start"":72,""end"":75,""text"":""152"",""labels"":[""perDay""]},{""start"":84,""end"":102,""text"":""первая культивация"",""labels"":[""operation""]},{""start"":103,""end"":108,""text"":""зябис"",""labels"":[""plant""]},{""start"":114,""end"":117,""text"":""180"",""labels"":[""perDay""]},{""start"":126,""end"":130,""text"":""1430"",""labels"":[""perOperation""]}]",141.351,"восход
посев подсолнечника
день-149га
всего-351га,67%
химпрополка рапса
152га, 100%
первая культивация
зябис день-180га
всего-1430га, 76,2%.","2025-04-13T17:54:21.898473Z"
90,"1","2025-04-13T18:03:07.293175Z",90,"[{""start"":0,""end"":8,""text"":""27.03.25"",""labels"":[""data""]},{""start"":9,""end"":12,""text"":""мир"",""labels"":[""department""]},{""start"":14,""end"":31,""text"":""выравнивание зяби"",""labels"":[""operation""]},{""start"":36,""end"":39,""text"":""сою"",""labels"":[""plant""]},{""start"":56,""end"":58,""text"":""53"",""labels"":[""perDay""]},{""start"":85,""end"":89,""text"":""1153"",""labels"":[""perOperation""]},{""start"":99,""end"":119,""text"":""сплошная культивация"",""labels"":[""operation""]},{""start"":124,""end"":127,""text"":""сою"",""labels"":[""plant""]},{""start"":144,""end"":146,""text"":""50"",""labels"":[""perDay""]},{""start"":173,""end"":176,""text"":""140"",""labels"":[""perOperation""]},{""start"":187,""end"":211,""text"":""предпосевная культивация"",""labels"":[""operation""]},{""start"":216,""end"":231,""text"":""сахарную свеклу"",""labels"":[""plant""]},{""start"":248,""end"":250,""text"":""85"",""labels"":[""perDay""]},{""start"":277,""end"":280,""text"":""702"",""labels"":[""perOperation""]},{""start"":291,""end"":296,""text"":""посев"",""labels"":[""operation""]},{""start"":297,""end"":312,""text"":""сахарной свеклы"",""labels"":[""plant""]},{""start"":329,""end"":332,""text"":""135"",""labels"":[""perDay""]},{""start"":359,""end"":362,""text"":""655"",""labels"":[""perOperation""]},{""start"":373,""end"":389,""text"":""вторая подкормка"",""labels"":[""operation""]},{""start"":390,""end"":404,""text"":""озимой пшеницы"",""labels"":[""plant""]},{""start"":421,""end"":425,""text"":""1047"",""labels"":[""perDay""]},{""start"":457,""end"":461,""text"":""3079"",""labels"":[""perOperation""]}]",411.269,"27.03.25 мир.
выравнивание зяби под сою площадь за день 53 площадь с начала операции 1153/20 - 98%
сплошная культивация под сою площадь за день 50 площадь с начала операции 140/447 - 24%
предпосевная культивация под сахарную свеклу площадь за день 85 площадь с начала операции 702/246 - 74%
посев сахарной свеклы площадь за день 135 площадь с начала операции 655/293 - 69%
вторая подкормка озимой пшеницы площадь за день 1047 площадь с начала операции 2205/3079 - 42%

на севе работало 5 ед","2025-04-13T18:03:07.293190Z"
91,"1","2025-04-13T18:05:58.137395Z",91,"[{""start"":0,""end"":8,""text"":""27.03.25"",""labels"":[""data""]},{""start"":11,""end"":25,""text"":""сп коломейцево"",""labels"":[""department""]},{""start"":27,""end"":51,""text"":""предпосевная культивация"",""labels"":[""operation""]},{""start"":60,""end"":75,""text"":""сахарную свеклу"",""labels"":[""plant""]},{""start"":86,""end"":88,""text"":""19"",""labels"":[""perDay""]},{""start"":103,""end"":106,""text"":""314"",""labels"":[""perOperation""]},{""start"":118,""end"":134,""text"":""под подсолнечник"",""labels"":[""plant""]},{""start"":144,""end"":146,""text"":""20"",""labels"":[""perDay""]},{""start"":163,""end"":165,""text"":""20"",""labels"":[""perOperation""]},{""start"":174,""end"":179,""text"":""посев"",""labels"":[""operation""]},{""start"":180,""end"":195,""text"":""сахарной свеклы"",""labels"":[""plant""]},{""start"":203,""end"":205,""text"":""30"",""labels"":[""perDay""]},{""start"":218,""end"":221,""text"":""265"",""labels"":[""perOperation""]},{""start"":231,""end"":261,""text"":""внесение минеральных удобрений"",""labels"":[""operation""]},{""start"":265,""end"":279,""text"":""озимой пшенице"",""labels"":[""plant""]},{""start"":294,""end"":297,""text"":""139"",""labels"":[""perDay""]},{""start"":310,""end"":314,""text"":""1015"",""labels"":[""perOperation""]},{""start"":324,""end"":344,""text"":""сплошная культивация"",""labels"":[""operation""]},{""start"":348,""end"":352,""text"":"" сою"",""labels"":[""plant""]},{""start"":361,""end"":363,""text"":""51"",""labels"":[""perDay""]},{""start"":379,""end"":382,""text"":""145"",""labels"":[""perOperation""]}]",167.055,"27.03.25г.
сп коломейцево

предпосевная культивация  
 -под сахарную свеклу: 
   день 19га
  от начала 314га(100%)
  -под подсолнечник
    день 20га
    от начала 20га(10%)

посев сахарной свеклы: 
день 30га
от начала 265га(84%)

 внесение минеральных удобрений по озимой пшенице,2 след: 
день 139га
от начала 1015га(100%)

сплошная культивация под сою:
  день 51га 
  от начала 145га (71%)","2025-04-13T18:05:58.137409Z"
92,"1","2025-04-13T18:07:23.212586Z",92,"[{""start"":17,""end"":25,""text"":""27.03.25"",""labels"":[""data""]},{""start"":26,""end"":37,""text"":""2 подкормка"",""labels"":[""operation""]},{""start"":38,""end"":52,""text"":""озимой пшеницы"",""labels"":[""plant""]},{""start"":71,""end"":74,""text"":""834"",""labels"":[""perDay""]},{""start"":101,""end"":105,""text"":""6353"",""labels"":[""perOperation""]},{""start"":106,""end"":130,""text"":""предпосевная культивация"",""labels"":[""operation""]},{""start"":135,""end"":145,""text"":""сах.свеклу"",""labels"":[""plant""]},{""start"":164,""end"":167,""text"":""306"",""labels"":[""perDay""]},{""start"":194,""end"":198,""text"":""1202"",""labels"":[""perOperation""]},{""start"":199,""end"":204,""text"":""посев"",""labels"":[""operation""]},{""start"":205,""end"":215,""text"":""сах.свеклы"",""labels"":[""plant""]},{""start"":234,""end"":237,""text"":""278"",""labels"":[""perDay""]},{""start"":264,""end"":267,""text"":""944"",""labels"":[""perOperation""]},{""start"":295,""end"":312,""text"":""выравнивание зяби"",""labels"":[""operation""]},{""start"":317,""end"":325,""text"":""кукурузу"",""labels"":[""plant""]},{""start"":344,""end"":347,""text"":""295"",""labels"":[""perDay""]},{""start"":374,""end"":378,""text"":""2643"",""labels"":[""perOperation""]},{""start"":0,""end"":16,""text"":""ао кропоткинское"",""labels"":[""department""]}]",80.23,"ао кропоткинское
27.03.25
2 подкормка озимой пшеницы - площадь за день 834 площадь с начала операции 6353
предпосевная культивация под сах.свеклу - площадь за день 306 площадь с начала операции 1202
посев сах.свеклы - площадь за день 278 площадь с начала операции 944 (44%) 7ед.
осталось 1197га
выравнивание зяби под кукурузу - площадь за день 295 площадь с начала операции 2643","2025-04-13T18:14:50.253750Z"
93,"1","2025-04-13T18:08:43.890475Z",93,"[{""start"":0,""end"":7,""text"":""рассвет"",""labels"":[""department""]},{""start"":8,""end"":13,""text"":""посев"",""labels"":[""operation""]},{""start"":14,""end"":29,""text"":""сахарная свеклы"",""labels"":[""plant""]},{""start"":46,""end"":50,""text"":""1139"",""labels"":[""perDay""]},{""start"":77,""end"":81,""text"":""8218"",""labels"":[""perOperation""]},{""start"":168,""end"":179,""text"":""2-подкормка"",""labels"":[""operation""]},{""start"":180,""end"":194,""text"":""озимая пшеницы"",""labels"":[""plant""]},{""start"":210,""end"":214,""text"":""1898"",""labels"":[""perDay""]},{""start"":241,""end"":246,""text"":""30547"",""labels"":[""perOperation""]}]",72.579,"рассвет
посев сахарная свеклы площадь за день 1139 площадь с начала операции 8218/73%
культура. сахарная свёкла площадь за день 1225 площадь с начала операции 9228/82%
2-подкормка озимая пшеницыплощадь за день 1898 площадь с начала операции 30547/95%","2025-04-13T18:08:43.890494Z"
94,"1","2025-04-13T18:09:15.054763Z",94,"[{""start"":0,""end"":6,""text"":""восход"",""labels"":[""department""]},{""start"":7,""end"":12,""text"":""посев"",""labels"":[""operation""]},{""start"":13,""end"":26,""text"":""подсолнечника"",""labels"":[""plant""]},{""start"":32,""end"":34,""text"":""28"",""labels"":[""perDay""]},{""start"":41,""end"":44,""text"":""524"",""labels"":[""perOperation""]}]",27.341,"восход
посев подсолнечника
день-28
всего-524га, 100%","2025-04-13T18:09:15.054776Z"
95,"1","2025-04-13T18:09:42.871967Z",95,"[{""start"":17,""end"":28,""text"":""химпрополка"",""labels"":[""operation""]},{""start"":29,""end"":39,""text"":""оз.пшеницы"",""labels"":[""plant""]},{""start"":48,""end"":51,""text"":""185"",""labels"":[""perDay""]},{""start"":63,""end"":66,""text"":""185"",""labels"":[""perOperation""]},{""start"":0,""end"":15,""text"":""колхоз прогресс"",""labels"":[""department""]}]",33.516,"колхоз прогресс: химпрополка оз.пшеницы за день 185 га , всего 185 га (13%), остаток 1212 га","2025-04-13T18:14:30.565126Z"
96,"1","2025-04-13T18:11:05.836927Z",96,"[{""start"":0,""end"":8,""text"":""28.03.25"",""labels"":[""data""]},{""start"":9,""end"":12,""text"":""мир"",""labels"":[""department""]},{""start"":14,""end"":38,""text"":""предпосевная культивация"",""labels"":[""operation""]},{""start"":43,""end"":58,""text"":""сахарную свеклу"",""labels"":[""plant""]},{""start"":75,""end"":78,""text"":""178"",""labels"":[""perDay""]},{""start"":105,""end"":108,""text"":""880"",""labels"":[""perOperation""]},{""start"":112,""end"":117,""text"":""посев"",""labels"":[""operation""]},{""start"":118,""end"":133,""text"":""сахарной свеклы"",""labels"":[""plant""]},{""start"":150,""end"":153,""text"":""150"",""labels"":[""perDay""]},{""start"":180,""end"":183,""text"":""805"",""labels"":[""perOperation""]},{""start"":188,""end"":204,""text"":""вторая подкормка"",""labels"":[""operation""]},{""start"":205,""end"":219,""text"":""озимой пшеницы"",""labels"":[""plant""]},{""start"":236,""end"":239,""text"":""995"",""labels"":[""perDay""]},{""start"":266,""end"":270,""text"":""3200"",""labels"":[""perOperation""]}]",81.695,"28.03.25 мир.
предпосевная культивация под сахарную свеклу площадь за день 178 площадь с начала операции 880/68
посев сахарной свеклы площадь за день 150 площадь с начала операции 805/143
вторая подкормка озимой пшеницы площадь за день 995 площадь с начала операции 3200/2084
на севе работало 5 ед.","2025-04-13T18:11:05.836939Z"
