"Unnamed: 0","annotation_id","annotator","created_at","id","initial","label","lead_time","postproc_data","updated_at" 
190,167,"1","2025-04-17T18:14:18.695826Z",603,"8.5.25
2-е диск кук/з под кук/силос пу ""Центр"" - 2352/23523

диск ячмень под сою пу ""Центр"" - 2532/43634
отд 13 325/43623","[{""start"":0,""end"":6,""text"":""8.5.25"",""labels"":[""data""]},{""start"":7,""end"":41,""text"":""второе дискование кукурузное зерно"",""labels"":[""operation""]},{""start"":46,""end"":62,""text"":""кукурузный силос"",""labels"":[""plant""]},{""start"":66,""end"":71,""text"":""центр"",""labels"":[""department""]},{""start"":77,""end"":81,""text"":""2352"",""labels"":[""perDay""]},{""start"":92,""end"":97,""text"":""23523"",""labels"":[""perOperation""]},{""start"":99,""end"":116,""text"":""дискование ячмень"",""labels"":[""operation""]},{""start"":121,""end"":124,""text"":""сою"",""labels"":[""plant""]},{""start"":128,""end"":133,""text"":""центр"",""labels"":[""department""]},{""start"":139,""end"":143,""text"":""2532"",""labels"":[""perDay""]},{""start"":154,""end"":159,""text"":""43634"",""labels"":[""perOperation""]}]",47.035,"8.5.25
второе дискование кукурузное зерно под кукурузный силос пу центр день 2352 от начала 23523

дискование ячмень под сою пу центр день 2532 от начала 43634
отделение 13 день 325 от начала 43623","2025-04-17T18:14:18.695856Z"
191,168,"1","2025-04-17T18:14:59.194974Z",604,"выравнивание зяби под сою пу ""Север"" - 325/6433
отд 775 454/456","[{""start"":0,""end"":17,""text"":""выравнивание зяби"",""labels"":[""operation""]},{""start"":22,""end"":25,""text"":""сою"",""labels"":[""plant""]},{""start"":29,""end"":34,""text"":""север"",""labels"":[""department""]},{""start"":40,""end"":43,""text"":""325"",""labels"":[""perDay""]},{""start"":54,""end"":58,""text"":""6433"",""labels"":[""perOperation""]}]",35.559,"выравнивание зяби под сою пу север день 325 от начала 6433
отделение 775 день 454 от начала 456","2025-04-17T18:14:59.195005Z"
192,169,"1","2025-04-17T18:16:09.181283Z",605,"15.8 Предп культ пу ""Север"" - 25345/3453
отд 2 3252/235

Выравн под сою пу ""Центр"" - 252235/2354
отд 8 2342/4334

сев сах св пу ""Рассвет"" - 325235/43623
отд 98 25345/3456","[{""start"":0,""end"":4,""text"":""15.8"",""labels"":[""data""]},{""start"":5,""end"":26,""text"":""предпосевная культура"",""labels"":[""operation""]},{""start"":30,""end"":35,""text"":""север"",""labels"":[""department""]},{""start"":41,""end"":46,""text"":""25345"",""labels"":[""perDay""]},{""start"":57,""end"":61,""text"":""3453"",""labels"":[""perOperation""]},{""start"":99,""end"":111,""text"":""выравнивание"",""labels"":[""operation""]},{""start"":116,""end"":119,""text"":""сою"",""labels"":[""plant""]},{""start"":123,""end"":128,""text"":""центр"",""labels"":[""department""]},{""start"":134,""end"":140,""text"":""252235"",""labels"":[""perDay""]},{""start"":151,""end"":155,""text"":""2354"",""labels"":[""perOperation""]},{""start"":194,""end"":199,""text"":""посев"",""labels"":[""operation""]},{""start"":200,""end"":215,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":219,""end"":226,""text"":""рассвет"",""labels"":[""department""]},{""start"":232,""end"":238,""text"":""325235"",""labels"":[""perDay""]},{""start"":249,""end"":254,""text"":""43623"",""labels"":[""perOperation""]}]",54.264,"15.8 предпосевная культура пу север день 25345 от начала 3453
отделение 2 день 3252 от начала 235

выравнивание под сою пу центр день 252235 от начала 2354
отделение 8 день 2342 от начала 4334

посев сахарная свекла пу рассвет день 325235 от начала 43623
отделение 98 день 25345 от начала 3456","2025-04-17T18:16:09.181310Z"
193,170,"1","2025-04-17T18:16:44.296788Z",606,"17.9 сев оз пшеницы пу ""Юг"" - 3223/2532
отд 42 254/235","[{""start"":0,""end"":4,""text"":""17.9"",""labels"":[""data""]},{""start"":5,""end"":10,""text"":""посев"",""labels"":[""operation""]},{""start"":11,""end"":25,""text"":""озимая пшеницы"",""labels"":[""plant""]},{""start"":29,""end"":31,""text"":""юг"",""labels"":[""department""]},{""start"":37,""end"":41,""text"":""3223"",""labels"":[""perDay""]},{""start"":52,""end"":56,""text"":""2532"",""labels"":[""perOperation""]}]",26.306,"17.9 посев озимая пшеницы пу юг день 3223 от начала 2532
отделение 42 день 254 от начала 235","2025-04-17T18:16:44.296831Z"
194,171,"1","2025-04-17T18:17:52.708091Z",607,"16.02 выравн под кук/силос пу ""Юг"" - 132/2423
отд 18 4343/435","[{""start"":0,""end"":5,""text"":""16.02"",""labels"":[""data""]},{""start"":5,""end"":18,""text"":"" выравнивание"",""labels"":[""operation""]},{""start"":23,""end"":39,""text"":""кукурузный силос"",""labels"":[""plant""]},{""start"":43,""end"":45,""text"":""юг"",""labels"":[""department""]},{""start"":51,""end"":54,""text"":""132"",""labels"":[""perDay""]},{""start"":65,""end"":69,""text"":""2423"",""labels"":[""perOperation""]}]",59.665,"16.02 выравнивание под кукурузный силос пу юг день 132 от начала 2423
отделение 18 день 4343 от начала 435","2025-04-17T18:17:52.708132Z"
195,172,"1","2025-04-17T18:32:58.502905Z",608,"19.08
выравн кук силос
попу 2534/5856
отд 4 277/833","[{""start"":0,""end"":5,""text"":""19.08"",""labels"":[""data""]},{""start"":6,""end"":18,""text"":""выравнивание"",""labels"":[""operation""]},{""start"":19,""end"":33,""text"":""кукурузы силос"",""labels"":[""plant""]},{""start"":34,""end"":36,""text"":""по"",""labels"":[""department""]},{""start"":45,""end"":49,""text"":""2534"",""labels"":[""perDay""]},{""start"":60,""end"":64,""text"":""5856"",""labels"":[""perOperation""]}]",49.093,"19.08
выравнивание кукурузы силос
по пу день 2534 от начала 5856
отделение 4 день 277 от начала 833","2025-04-17T18:32:58.502921Z"
196,173,"1","2025-04-17T18:33:30.773929Z",609,"выравн кук силос
попу 35/58445
отд 7 435/57567

довосходовое боронование подсолнечника
попу 436/6474
отд 8 24324/4646","[{""start"":0,""end"":12,""text"":""выравнивание"",""labels"":[""operation""]},{""start"":13,""end"":27,""text"":""кукурузы силос"",""labels"":[""plant""]},{""start"":28,""end"":30,""text"":""по"",""labels"":[""department""]},{""start"":39,""end"":41,""text"":""35"",""labels"":[""perDay""]},{""start"":52,""end"":57,""text"":""58445"",""labels"":[""perOperation""]},{""start"":96,""end"":120,""text"":""довосходовое боронование"",""labels"":[""operation""]},{""start"":121,""end"":134,""text"":""подсолнечника"",""labels"":[""plant""]},{""start"":135,""end"":137,""text"":""по"",""labels"":[""department""]},{""start"":146,""end"":149,""text"":""436"",""labels"":[""perDay""]},{""start"":160,""end"":164,""text"":""6474"",""labels"":[""perOperation""]}]",28.566,"выравнивание кукурузы силос
по пу день 35 от начала 58445
отделение 7 день 435 от начала 57567

довосходовое боронование подсолнечника
по пу день 436 от начала 6474
отделение 8 день 24324 от начала 4646","2025-04-17T18:33:30.773956Z"
198,174,"1","2025-04-17T18:34:09.967544Z",611,"довосходовое бронирование подсолнечника
попу 53453/34343
отд 3623/23495

2-е диск под сах св
попу 257/4343
отд 7 3286/23423
отд 83 245/23923","[{""start"":0,""end"":25,""text"":""довосходовое бронирование"",""labels"":[""operation""]},{""start"":26,""end"":39,""text"":""подсолнечника"",""labels"":[""plant""]},{""start"":40,""end"":42,""text"":""по"",""labels"":[""department""]},{""start"":51,""end"":56,""text"":""53453"",""labels"":[""perDay""]},{""start"":67,""end"":72,""text"":""34343"",""labels"":[""perOperation""]},{""start"":110,""end"":127,""text"":""второе дискование"",""labels"":[""operation""]},{""start"":132,""end"":147,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":148,""end"":150,""text"":""по"",""labels"":[""department""]},{""start"":159,""end"":162,""text"":""257"",""labels"":[""perDay""]},{""start"":173,""end"":177,""text"":""4343"",""labels"":[""perOperation""]}]",30.578,"довосходовое бронирование подсолнечника
по пу день 53453 от начала 34343
отделение день 3623 от начала 23495

второе дискование под сахарная свекла
по пу день 257 от начала 4343
отделение 7 день 3286 от начала 23423
отделение 83 день 245 от начала 23923","2025-04-17T18:34:09.967572Z"
199,175,"1","2025-04-17T18:34:44.373208Z",612,"14.8.25
прокатывание посевов кукурозного зерна
попу 32534/3434
отд 83 43576/4542

сев кук/силос
попу 24767/357665
отд 74 6885/5675","[{""start"":0,""end"":7,""text"":""14.8.25"",""labels"":[""data""]},{""start"":8,""end"":28,""text"":""прокатывание посевов"",""labels"":[""operation""]},{""start"":29,""end"":46,""text"":""кукурозного зерна"",""labels"":[""plant""]},{""start"":47,""end"":49,""text"":""по"",""labels"":[""department""]},{""start"":58,""end"":63,""text"":""32534"",""labels"":[""perDay""]},{""start"":74,""end"":78,""text"":""3434"",""labels"":[""perOperation""]},{""start"":119,""end"":124,""text"":""посев"",""labels"":[""operation""]},{""start"":125,""end"":141,""text"":""кукурузный силос"",""labels"":[""plant""]},{""start"":142,""end"":144,""text"":""по"",""labels"":[""department""]},{""start"":153,""end"":158,""text"":""24767"",""labels"":[""perDay""]},{""start"":169,""end"":175,""text"":""357665"",""labels"":[""perOperation""]}]",28.163,"14.8.25
прокатывание посевов кукурозного зерна
по пу день 32534 от начала 3434
отделение 83 день 43576 от начала 4542

посев кукурузный силос
по пу день 24767 от начала 357665
отделение 74 день 6885 от начала 5675","2025-04-17T18:34:44.373250Z"
200,176,"1","2025-04-17T18:35:32.486503Z",613,"сев кук/силос
попу 435/343
отд 34 43/343

Прокатывание посевов овса
попу 3223/3232
отд 24 43535/676243","[{""start"":0,""end"":5,""text"":""посев"",""labels"":[""operation""]},{""start"":6,""end"":22,""text"":""кукурузный силос"",""labels"":[""plant""]},{""start"":23,""end"":25,""text"":""по"",""labels"":[""department""]},{""start"":34,""end"":37,""text"":""435"",""labels"":[""perDay""]},{""start"":48,""end"":51,""text"":""343"",""labels"":[""perOperation""]},{""start"":88,""end"":108,""text"":""прокатывание посевов"",""labels"":[""operation""]},{""start"":109,""end"":113,""text"":""овса"",""labels"":[""plant""]},{""start"":114,""end"":116,""text"":""по"",""labels"":[""department""]},{""start"":125,""end"":129,""text"":""3223"",""labels"":[""perDay""]},{""start"":140,""end"":144,""text"":""3232"",""labels"":[""perOperation""]}]",37.835,"посев кукурузный силос
по пу день 435 от начала 343
отделение 34 день 43 от начала 343

прокатывание посевов овса
по пу день 3223 от начала 3232
отделение 24 день 43535 от начала 676243","2025-04-17T18:35:32.486528Z"
201,177,"1","2025-04-17T18:35:56.611344Z",614,"Колхоз прогресс
24.9
пахота сои под ячмень
день 26342
от начала 36343","[{""start"":0,""end"":15,""text"":""колхоз прогресс"",""labels"":[""department""]},{""start"":16,""end"":20,""text"":""24.9"",""labels"":[""data""]},{""start"":21,""end"":31,""text"":""пахота сои"",""labels"":[""operation""]},{""start"":36,""end"":42,""text"":""ячмень"",""labels"":[""plant""]},{""start"":48,""end"":53,""text"":""26342"",""labels"":[""perDay""]},{""start"":64,""end"":69,""text"":""36343"",""labels"":[""perOperation""]}]",17.843,"колхоз прогресс
24.9
пахота сои под ячмень
день 26342
от начала 36343","2025-04-17T18:35:56.611372Z"
203,178,"1","2025-04-17T18:36:46.153723Z",616,"Мир
12.8.76
пахота зяби под мн тр
день 23523
от начала 235232","[{""start"":0,""end"":3,""text"":""мир"",""labels"":[""department""]},{""start"":4,""end"":11,""text"":""12.8.76"",""labels"":[""data""]},{""start"":12,""end"":23,""text"":""пахота зяби"",""labels"":[""operation""]},{""start"":28,""end"":45,""text"":""многолетние травы"",""labels"":[""plant""]},{""start"":51,""end"":56,""text"":""23523"",""labels"":[""perDay""]},{""start"":67,""end"":73,""text"":""235232"",""labels"":[""perOperation""]}]",26.426,"мир
12.8.76
пахота зяби под многолетние травы
день 23523
от начала 235232","2025-04-17T18:36:46.153751Z"
204,179,"1","2025-04-17T18:37:19.879610Z",617,"Мир
5.06.23
внесение мин удобрений под кук/силос
день 46765
от начала 567655

выравн под сах св
день 325325
от начала 25543","[{""start"":0,""end"":3,""text"":""мир"",""labels"":[""department""]},{""start"":4,""end"":11,""text"":""5.06.23"",""labels"":[""data""]},{""start"":12,""end"":42,""text"":""внесение минеральные удобрений"",""labels"":[""operation""]},{""start"":47,""end"":63,""text"":""кукурузный силос"",""labels"":[""plant""]},{""start"":69,""end"":74,""text"":""46765"",""labels"":[""perDay""]},{""start"":85,""end"":91,""text"":""567655"",""labels"":[""perOperation""]},{""start"":93,""end"":105,""text"":""выравнивание"",""labels"":[""operation""]},{""start"":110,""end"":125,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":131,""end"":137,""text"":""325325"",""labels"":[""perDay""]},{""start"":148,""end"":153,""text"":""25543"",""labels"":[""perOperation""]}]",28.326,"мир
5.06.23
внесение минеральные удобрений под кукурузный силос
день 46765
от начала 567655

выравнивание под сахарная свекла
день 325325
от начала 25543","2025-04-17T18:37:19.879638Z"
205,180,"1","2025-04-17T18:37:52.693779Z",618,"АО Кропоткинское
6.6.21
сев кукурузного силоса
день 6533
от начала 5685

выравн под кук силос
день 56865
от начала 5865","[{""start"":0,""end"":16,""text"":""ао кропоткинское"",""labels"":[""department""]},{""start"":17,""end"":23,""text"":""6.6.21"",""labels"":[""data""]},{""start"":24,""end"":29,""text"":""посев"",""labels"":[""operation""]},{""start"":30,""end"":48,""text"":""кукурузного силоса"",""labels"":[""plant""]},{""start"":54,""end"":58,""text"":""6533"",""labels"":[""perDay""]},{""start"":69,""end"":73,""text"":""5685"",""labels"":[""perOperation""]},{""start"":75,""end"":87,""text"":""выравнивание"",""labels"":[""operation""]},{""start"":92,""end"":106,""text"":""кукурузы силос"",""labels"":[""plant""]},{""start"":112,""end"":117,""text"":""56865"",""labels"":[""perDay""]},{""start"":128,""end"":132,""text"":""5865"",""labels"":[""perOperation""]}]",26.931,"ао кропоткинское
6.6.21
посев кукурузного силоса
день 6533
от начала 5685

выравнивание под кукурузы силос
день 56865
от начала 5865","2025-04-17T18:37:52.693809Z"
206,181,"1","2025-04-17T18:38:31.195707Z",619,"Мир
15.7.27
посев подсолнечника 
день 456543
от начала 45654

выравг под кук силос
день 4666
от начала 454486

выравн под кук силос
день 5755
от начала 464647","[{""start"":0,""end"":3,""text"":""мир"",""labels"":[""department""]},{""start"":4,""end"":11,""text"":""15.7.27"",""labels"":[""data""]},{""start"":12,""end"":17,""text"":""посев"",""labels"":[""operation""]},{""start"":18,""end"":31,""text"":""подсолнечника"",""labels"":[""plant""]},{""start"":38,""end"":44,""text"":""456543"",""labels"":[""perDay""]},{""start"":55,""end"":60,""text"":""45654"",""labels"":[""perOperation""]},{""start"":62,""end"":68,""text"":""выравг"",""labels"":[""operation""]},{""start"":73,""end"":87,""text"":""кукурузы силос"",""labels"":[""plant""]},{""start"":93,""end"":97,""text"":""4666"",""labels"":[""perDay""]},{""start"":108,""end"":114,""text"":""454486"",""labels"":[""perOperation""]},{""start"":116,""end"":128,""text"":""выравнивание"",""labels"":[""operation""]},{""start"":133,""end"":147,""text"":""кукурузы силос"",""labels"":[""plant""]},{""start"":153,""end"":157,""text"":""5755"",""labels"":[""perDay""]},{""start"":168,""end"":174,""text"":""464647"",""labels"":[""perOperation""]}]",33.068,"мир
15.7.27
посев подсолнечника 
день 456543
от начала 45654

выравг под кукурузы силос
день 4666
от начала 454486

выравнивание под кукурузы силос
день 5755
от начала 464647","2025-04-17T18:38:31.195733Z"
207,182,"1","2025-04-17T18:39:07.927718Z",620,"СП Коломейцево
23.4.26
диск кукукурузный силос под оз пш
день 457
от начала 5786

сев сах св
день 4774
от начала 68965","[{""start"":0,""end"":14,""text"":""сп коломейцево"",""labels"":[""department""]},{""start"":15,""end"":22,""text"":""23.4.26"",""labels"":[""data""]},{""start"":23,""end"":52,""text"":""дискование кукукурузный силос"",""labels"":[""operation""]},{""start"":57,""end"":71,""text"":""озимая пшеница"",""labels"":[""plant""]},{""start"":77,""end"":80,""text"":""457"",""labels"":[""perDay""]},{""start"":91,""end"":95,""text"":""5786"",""labels"":[""perOperation""]},{""start"":97,""end"":102,""text"":""посев"",""labels"":[""operation""]},{""start"":103,""end"":118,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":124,""end"":128,""text"":""4774"",""labels"":[""perDay""]},{""start"":139,""end"":144,""text"":""68965"",""labels"":[""perOperation""]}]",29.69,"сп коломейцево
23.4.26
дискование кукукурузный силос под озимая пшеница
день 457
от начала 5786

посев сахарная свекла
день 4774
от начала 68965","2025-04-17T18:39:07.927746Z"
208,183,"1","2025-04-17T18:39:31.888967Z",621,"Восход
28.7.24
прокатывание сах св
день 24223
от начала 2422","[{""start"":0,""end"":6,""text"":""восход"",""labels"":[""department""]},{""start"":7,""end"":14,""text"":""28.7.24"",""labels"":[""data""]},{""start"":15,""end"":27,""text"":""прокатывание"",""labels"":[""operation""]},{""start"":28,""end"":43,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":49,""end"":54,""text"":""24223"",""labels"":[""perDay""]},{""start"":65,""end"":69,""text"":""2422"",""labels"":[""perOperation""]}]",15.603,"восход
28.7.24
прокатывание сахарная свекла
день 24223
от начала 2422","2025-04-17T18:39:31.889005Z"
209,184,"1","2025-04-17T18:39:53.820078Z",622,"СП Коломейцево
6.4.23
диск оз пш под сах св
день 235235
от начала 5322","[{""start"":0,""end"":14,""text"":""сп коломейцево"",""labels"":[""department""]},{""start"":15,""end"":21,""text"":""6.4.23"",""labels"":[""data""]},{""start"":22,""end"":47,""text"":""дискование озимая пшеница"",""labels"":[""operation""]},{""start"":52,""end"":67,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":73,""end"":79,""text"":""235235"",""labels"":[""perDay""]},{""start"":90,""end"":94,""text"":""5322"",""labels"":[""perOperation""]}]",17.049,"сп коломейцево
6.4.23
дискование озимая пшеница под сахарная свекла
день 235235
от начала 5322","2025-04-17T18:39:53.820103Z"
210,185,"1","2025-04-17T18:40:20.461966Z",623,"Мир
выравн яч под сою
день 23532
от начала 2325

диск сах св
день 23532
от начала 2523","[{""start"":0,""end"":3,""text"":""мир"",""labels"":[""department""]},{""start"":4,""end"":19,""text"":""выравнивание яч"",""labels"":[""operation""]},{""start"":24,""end"":27,""text"":""сою"",""labels"":[""plant""]},{""start"":33,""end"":38,""text"":""23532"",""labels"":[""perDay""]},{""start"":49,""end"":53,""text"":""2325"",""labels"":[""perOperation""]},{""start"":55,""end"":65,""text"":""дискование"",""labels"":[""operation""]},{""start"":66,""end"":81,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":87,""end"":92,""text"":""23532"",""labels"":[""perDay""]},{""start"":103,""end"":107,""text"":""2523"",""labels"":[""perOperation""]}]",22.693,"мир
выравнивание яч под сою
день 23532
от начала 2325

дискование сахарная свекла
день 23532
от начала 2523","2025-04-17T18:40:20.461992Z"
211,186,"1","2025-04-17T18:40:37.294405Z",624,"Мир
диск под рапс
день 32523
от начала 43532","[{""start"":0,""end"":3,""text"":""мир"",""labels"":[""department""]},{""start"":4,""end"":14,""text"":""дискование"",""labels"":[""operation""]},{""start"":19,""end"":23,""text"":""рапс"",""labels"":[""plant""]},{""start"":29,""end"":34,""text"":""32523"",""labels"":[""perDay""]},{""start"":45,""end"":50,""text"":""43532"",""labels"":[""perOperation""]}]",12.199,"мир
дискование под рапс
день 32523
от начала 43532","2025-04-17T18:40:37.294434Z"
212,187,"1","2025-04-17T18:41:17.461881Z",625,"Колхоз Прогресс
чизел под оз пш
день 25325
от начала 25894

Уборка пш под отц тр
день 43
от начала 12","[{""start"":0,""end"":15,""text"":""колхоз прогресс"",""labels"":[""department""]},{""start"":16,""end"":26,""text"":""чизлование"",""labels"":[""operation""]},{""start"":31,""end"":45,""text"":""озимая пшеница"",""labels"":[""plant""]},{""start"":51,""end"":56,""text"":""25325"",""labels"":[""perDay""]},{""start"":67,""end"":72,""text"":""25894"",""labels"":[""perOperation""]},{""start"":74,""end"":88,""text"":""уборка пшеница"",""labels"":[""operation""]},{""start"":93,""end"":114,""text"":""отцовские травы травы"",""labels"":[""plant""]},{""start"":120,""end"":122,""text"":""43"",""labels"":[""perDay""]},{""start"":133,""end"":135,""text"":""12"",""labels"":[""perOperation""]}]",31.828,"колхоз прогресс
чизлование под озимая пшеница
день 25325
от начала 25894

уборка пшеница под отцовские травы травы
день 43
от начала 12","2025-04-17T18:41:17.461910Z"
213,188,"1","2025-04-17T18:41:55.307922Z",626,"Мир
18.9.24
выравн силос
день 425346
от начала 3633

уборка пш под отц тр
день 324
от начала 2523

выкаш с св под отц тр
день 43633
от начала 45636","[{""start"":0,""end"":3,""text"":""мир"",""labels"":[""department""]},{""start"":4,""end"":11,""text"":""18.9.24"",""labels"":[""data""]},{""start"":12,""end"":24,""text"":""выравнивание"",""labels"":[""operation""]},{""start"":25,""end"":30,""text"":""силос"",""labels"":[""plant""]},{""start"":36,""end"":42,""text"":""425346"",""labels"":[""perDay""]},{""start"":53,""end"":57,""text"":""3633"",""labels"":[""perOperation""]},{""start"":59,""end"":73,""text"":""уборка пшеница"",""labels"":[""operation""]},{""start"":78,""end"":99,""text"":""отцовские травы травы"",""labels"":[""plant""]},{""start"":105,""end"":108,""text"":""324"",""labels"":[""perDay""]},{""start"":119,""end"":123,""text"":""2523"",""labels"":[""perOperation""]},{""start"":125,""end"":145,""text"":""выкашивание с свекла"",""labels"":[""operation""]},{""start"":150,""end"":171,""text"":""отцовские травы травы"",""labels"":[""plant""]},{""start"":177,""end"":182,""text"":""43633"",""labels"":[""perDay""]},{""start"":193,""end"":198,""text"":""45636"",""labels"":[""perOperation""]}]",32.034,"мир
18.9.24
выравнивание силос
день 425346
от начала 3633

уборка пшеница под отцовские травы травы
день 324
от начала 2523

выкашивание с свекла под отцовские травы травы
день 43633
от начала 45636","2025-04-17T18:41:55.307957Z"
215,189,"1","2025-04-17T18:42:59.669526Z",628,"11.3
Мир
Выравн зяби под сах свеклу
день 130
от начала 232","[{""start"":0,""end"":4,""text"":""11.3"",""labels"":[""data""]},{""start"":5,""end"":8,""text"":""мир"",""labels"":[""department""]},{""start"":9,""end"":26,""text"":""выравнивание зяби"",""labels"":[""operation""]},{""start"":31,""end"":46,""text"":""сахарная свеклу"",""labels"":[""plant""]},{""start"":52,""end"":55,""text"":""130"",""labels"":[""perDay""]},{""start"":66,""end"":69,""text"":""232"",""labels"":[""perOperation""]}]",37.317,"11.3
мир
выравнивание зяби под сахарная свеклу
день 130
от начала 232","2025-04-17T18:42:59.669554Z"
216,190,"1","2025-04-17T18:43:28.653029Z",629,"16.2
Восход
Пахота зяби под сою
день 4243
от начала 4243","[{""start"":0,""end"":4,""text"":""16.2"",""labels"":[""data""]},{""start"":5,""end"":11,""text"":""восход"",""labels"":[""department""]},{""start"":12,""end"":23,""text"":""пахота зяби"",""labels"":[""operation""]},{""start"":28,""end"":31,""text"":""сою"",""labels"":[""plant""]},{""start"":37,""end"":41,""text"":""4243"",""labels"":[""perDay""]},{""start"":52,""end"":56,""text"":""4243"",""labels"":[""perOperation""]}]",21.179,"16.2
восход
пахота зяби под сою
день 4243
от начала 4243","2025-04-17T18:43:28.653055Z"
217,191,"1","2025-04-17T18:43:52.893758Z",630,"21.9
Восход
Пахота под кук/зерн
день 423
от начала 4353","[{""start"":0,""end"":4,""text"":""21.9"",""labels"":[""data""]},{""start"":5,""end"":11,""text"":""восход"",""labels"":[""department""]},{""start"":12,""end"":18,""text"":""пахота"",""labels"":[""operation""]},{""start"":23,""end"":39,""text"":""кукурузное зерно"",""labels"":[""plant""]},{""start"":45,""end"":48,""text"":""423"",""labels"":[""perDay""]},{""start"":59,""end"":63,""text"":""4353"",""labels"":[""perOperation""]}]",17.181,"21.9
восход
пахота под кукурузное зерно
день 423
от начала 4353","2025-04-17T18:43:52.893793Z"
218,192,"1","2025-04-17T18:44:22.949394Z",631,"11.3
Восход
Выравнивание зяби под сах свеклу
день 43875
от начала 46384

Пахота под сою
день 42434
от начала 42434","[{""start"":0,""end"":4,""text"":""11.3"",""labels"":[""data""]},{""start"":5,""end"":11,""text"":""восход"",""labels"":[""department""]},{""start"":12,""end"":29,""text"":""выравнивание зяби"",""labels"":[""operation""]},{""start"":34,""end"":49,""text"":""сахарная свеклу"",""labels"":[""plant""]},{""start"":55,""end"":60,""text"":""43875"",""labels"":[""perDay""]},{""start"":71,""end"":76,""text"":""46384"",""labels"":[""perOperation""]},{""start"":78,""end"":84,""text"":""пахота"",""labels"":[""operation""]},{""start"":89,""end"":92,""text"":""сою"",""labels"":[""plant""]},{""start"":98,""end"":103,""text"":""42434"",""labels"":[""perDay""]},{""start"":114,""end"":119,""text"":""42434"",""labels"":[""perOperation""]}]",25.634,"11.3
восход
выравнивание зяби под сахарная свеклу
день 43875
от начала 46384

пахота под сою
день 42434
от начала 42434","2025-04-17T18:44:22.949422Z"
219,193,"1","2025-04-17T18:44:45.975581Z",632,"18.03
Колхоз Прогресс
Пахота под сою
день 4353
от начада 4224","[{""start"":0,""end"":5,""text"":""18.03"",""labels"":[""data""]},{""start"":6,""end"":21,""text"":""колхоз прогресс"",""labels"":[""department""]},{""start"":22,""end"":28,""text"":""пахота"",""labels"":[""operation""]},{""start"":33,""end"":36,""text"":""сою"",""labels"":[""plant""]},{""start"":42,""end"":46,""text"":""4353"",""labels"":[""perDay""]},{""start"":57,""end"":61,""text"":""4224"",""labels"":[""perOperation""]}]",16.459,"18.03
колхоз прогресс
пахота под сою
день 4353
от начада 4224","2025-04-17T18:44:45.975607Z"
221,194,"1","2025-04-17T18:45:43.349425Z",634,"АО Кропоткинское
6.8.23
диск сах св
день 235235
от начала 5322","[{""start"":0,""end"":16,""text"":""ао кропоткинское"",""labels"":[""department""]},{""start"":17,""end"":23,""text"":""6.8.23"",""labels"":[""data""]},{""start"":24,""end"":34,""text"":""дискование"",""labels"":[""operation""]},{""start"":35,""end"":50,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":56,""end"":62,""text"":""235235"",""labels"":[""perDay""]},{""start"":73,""end"":77,""text"":""5322"",""labels"":[""perOperation""]}]",23.766,"ао кропоткинское
6.8.23
дискование сахарная свекла
день 235235
от начала 5322","2025-04-17T18:45:43.349451Z"
222,195,"1","2025-04-17T18:46:06.471527Z",635,"АО Кропоткинское
6.8.23
диск сах св
день 235235
от начала 5322","[{""start"":0,""end"":16,""text"":""ао кропоткинское"",""labels"":[""department""]},{""start"":17,""end"":23,""text"":""6.8.23"",""labels"":[""data""]},{""start"":24,""end"":34,""text"":""дискование"",""labels"":[""operation""]},{""start"":35,""end"":50,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":56,""end"":62,""text"":""235235"",""labels"":[""perDay""]},{""start"":73,""end"":77,""text"":""5322"",""labels"":[""perOperation""]}]",18.591,"ао кропоткинское
6.8.23
дискование сахарная свекла
день 235235
от начала 5322","2025-04-17T18:46:06.471553Z"
223,196,"1","2025-04-17T18:46:26.698127Z",636,"Восход
диск под рапс
день 32523
от начала 43532","[{""start"":0,""end"":6,""text"":""восход"",""labels"":[""department""]},{""start"":7,""end"":17,""text"":""дискование"",""labels"":[""operation""]},{""start"":22,""end"":26,""text"":""рапс"",""labels"":[""plant""]},{""start"":32,""end"":37,""text"":""32523"",""labels"":[""perDay""]},{""start"":48,""end"":53,""text"":""43532"",""labels"":[""perOperation""]}]",14.522,"восход
дискование под рапс
день 32523
от начала 43532","2025-04-17T18:46:26.698153Z"
